lead_email,type,channel,duration,timestamp
karim.zouari241@prospects.tn,email_opened,email,107,2026-03-21T00:00:00Z
karim.zouari241@prospects.tn,website_visit,web,441,2026-02-18T16:00:00Z
karim.zouari241@prospects.tn,website_visit,web,42,2026-02-06T02:00:00Z
sirine.selmi242@prospects.tn,meeting,physical,2710,2026-06-01T00:00:00Z
sirine.selmi242@prospects.tn,meeting,physical,1124,2026-03-21T03:00:00Z
sirine.selmi242@prospects.tn,form_submit,web,214,2026-04-18T13:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,176,2026-02-27T19:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,180,2026-05-09T21:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,130,2026-04-18T00:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,36,2026-03-28T12:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,46,2026-03-29T13:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,193,2026-05-21T19:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,34,2026-04-18T03:00:00Z
sirine.selmi242@prospects.tn,email_opened,email,163,2026-03-13T20:00:00Z
sirine.selmi242@prospects.tn,website_visit,web,41,2026-05-29T21:00:00Z
sirine.selmi242@prospects.tn,website_visit,web,165,2026-05-09T00:00:00Z
sirine.selmi242@prospects.tn,website_visit,web,450,2026-03-28T16:00:00Z
sirine.selmi242@prospects.tn,website_visit,web,210,2026-03-12T18:00:00Z
marwen.brahmi243@prospects.tn,email_opened,email,67,2026-06-04T00:00:00Z
marwen.brahmi243@prospects.tn,website_visit,web,139,2026-06-02T01:00:00Z
dorra.ferchichi244@prospects.tn,meeting,physical,933,2026-05-16T00:00:00Z
dorra.ferchichi244@prospects.tn,meeting,physical,3020,2026-05-12T01:00:00Z
dorra.ferchichi244@prospects.tn,form_submit,web,360,2026-05-04T11:00:00Z
dorra.ferchichi244@prospects.tn,email_opened,email,188,2026-04-19T06:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,362,2026-04-19T02:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,89,2026-04-28T06:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,44,2026-05-07T22:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,136,2026-05-06T19:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,274,2026-04-28T18:00:00Z
dorra.ferchichi244@prospects.tn,website_visit,web,434,2026-05-13T10:00:00Z
walid.tlili245@prospects.tn,meeting,physical,2257,2026-05-25T00:00:00Z
walid.tlili245@prospects.tn,form_submit,web,252,2026-05-24T03:00:00Z
walid.tlili245@prospects.tn,email_opened,email,72,2026-04-01T09:00:00Z
walid.tlili245@prospects.tn,email_opened,email,122,2026-05-09T06:00:00Z
walid.tlili245@prospects.tn,email_opened,email,67,2026-04-29T01:00:00Z
walid.tlili245@prospects.tn,website_visit,web,437,2026-03-17T06:00:00Z
walid.tlili245@prospects.tn,website_visit,web,18,2026-04-08T09:00:00Z
walid.tlili245@prospects.tn,website_visit,web,200,2026-04-05T07:00:00Z
walid.tlili245@prospects.tn,website_visit,web,20,2026-04-16T23:00:00Z
walid.tlili245@prospects.tn,website_visit,web,52,2026-04-05T10:00:00Z
walid.tlili245@prospects.tn,website_visit,web,198,2026-05-23T07:00:00Z
walid.tlili245@prospects.tn,website_visit,web,30,2026-04-05T06:00:00Z
bilel.jelassi246@prospects.tn,website_visit,web,496,2026-03-12T00:00:00Z
aymen.riahi247@prospects.tn,meeting,physical,3423,2026-06-01T00:00:00Z
aymen.riahi247@prospects.tn,meeting,physical,3305,2026-02-20T20:00:00Z
aymen.riahi247@prospects.tn,meeting,physical,1674,2026-05-26T08:00:00Z
aymen.riahi247@prospects.tn,email_opened,email,157,2026-03-02T16:00:00Z
aymen.riahi247@prospects.tn,email_opened,email,95,2026-04-29T15:00:00Z
aymen.riahi247@prospects.tn,website_visit,web,419,2026-03-12T23:00:00Z
aymen.riahi247@prospects.tn,website_visit,web,91,2026-02-24T15:00:00Z
aymen.riahi247@prospects.tn,website_visit,web,182,2026-05-26T21:00:00Z
aymen.riahi247@prospects.tn,website_visit,web,141,2026-05-03T02:00:00Z
karim.daldoul248@prospects.tn,meeting,physical,3291,2025-12-19T00:00:00Z
karim.daldoul248@prospects.tn,email_opened,email,186,2025-12-18T07:00:00Z
karim.daldoul248@prospects.tn,website_visit,web,33,2025-12-18T14:00:00Z
rania.limam249@prospects.tn,form_submit,web,81,2026-02-01T00:00:00Z
rania.limam249@prospects.tn,form_submit,web,298,2026-02-01T14:00:00Z
rania.limam249@prospects.tn,website_visit,web,277,2026-02-01T13:00:00Z
rania.limam249@prospects.tn,website_visit,web,333,2026-02-01T11:00:00Z
rania.limam249@prospects.tn,website_visit,web,187,2026-02-01T10:00:00Z
takwa.hamdi250@prospects.tn,email_opened,email,38,2026-03-22T00:00:00Z
chaima.khelifi251@prospects.tn,website_visit,web,19,2026-02-14T00:00:00Z
chaima.khelifi251@prospects.tn,website_visit,web,409,2025-12-14T11:00:00Z
chaima.khelifi251@prospects.tn,website_visit,web,168,2025-12-29T12:00:00Z
seif.jaziri252@prospects.tn,form_submit,web,296,2026-05-25T00:00:00Z
seif.jaziri252@prospects.tn,website_visit,web,189,2026-05-20T10:00:00Z
marwen.riahi253@prospects.tn,meeting,physical,1823,2026-05-12T00:00:00Z
marwen.riahi253@prospects.tn,meeting,physical,2616,2026-03-20T18:00:00Z
marwen.riahi253@prospects.tn,meeting,physical,2643,2026-02-09T18:00:00Z
marwen.riahi253@prospects.tn,form_submit,web,266,2026-02-11T04:00:00Z
marwen.riahi253@prospects.tn,website_visit,web,405,2026-02-26T10:00:00Z
marwen.riahi253@prospects.tn,website_visit,web,413,2026-04-20T20:00:00Z
marwen.riahi253@prospects.tn,website_visit,web,368,2026-04-25T19:00:00Z
marwen.riahi253@prospects.tn,website_visit,web,290,2026-04-21T12:00:00Z
marwen.riahi253@prospects.tn,website_visit,web,168,2026-03-27T06:00:00Z
hela.aouadi254@prospects.tn,form_submit,web,155,2025-12-29T00:00:00Z
hela.aouadi254@prospects.tn,website_visit,web,116,2025-11-15T12:00:00Z
wassim.larbi255@prospects.tn,meeting,physical,2613,2026-05-25T00:00:00Z
wassim.larbi255@prospects.tn,email_opened,email,142,2026-04-27T19:00:00Z
wassim.larbi255@prospects.tn,email_opened,email,37,2026-05-23T09:00:00Z
wassim.larbi255@prospects.tn,email_opened,email,119,2026-05-24T06:00:00Z
wassim.larbi255@prospects.tn,email_opened,email,72,2026-05-19T22:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,81,2026-05-16T08:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,460,2026-04-29T00:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,120,2026-04-26T14:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,173,2026-04-21T12:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,236,2026-05-25T07:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,433,2026-05-20T10:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,378,2026-05-23T15:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,355,2026-05-16T14:00:00Z
wassim.larbi255@prospects.tn,website_visit,web,258,2026-05-23T01:00:00Z
firas.sfar256@prospects.tn,email_opened,email,118,2026-05-30T00:00:00Z
firas.sfar256@prospects.tn,email_opened,email,188,2026-05-30T03:00:00Z
firas.sfar256@prospects.tn,website_visit,web,108,2026-05-27T22:00:00Z
firas.sfar256@prospects.tn,website_visit,web,372,2026-05-21T07:00:00Z
karim.rekik257@prospects.tn,meeting,physical,2966,2026-05-31T00:00:00Z
karim.rekik257@prospects.tn,form_submit,web,226,2026-05-22T06:00:00Z
karim.rekik257@prospects.tn,email_opened,email,124,2026-05-26T01:00:00Z
karim.rekik257@prospects.tn,website_visit,web,245,2026-05-25T00:00:00Z
karim.rekik257@prospects.tn,website_visit,web,99,2026-05-19T20:00:00Z
nidhal.hamdi258@prospects.tn,meeting,physical,1892,2026-05-23T00:00:00Z
nidhal.hamdi258@prospects.tn,meeting,physical,2692,2026-03-25T19:00:00Z
nidhal.hamdi258@prospects.tn,form_submit,web,131,2026-03-30T05:00:00Z
nidhal.hamdi258@prospects.tn,form_submit,web,301,2026-04-11T03:00:00Z
nidhal.hamdi258@prospects.tn,email_opened,email,91,2026-04-27T23:00:00Z
nidhal.hamdi258@prospects.tn,website_visit,web,445,2026-04-18T05:00:00Z
nidhal.hamdi258@prospects.tn,website_visit,web,97,2026-03-28T21:00:00Z
nidhal.hamdi258@prospects.tn,website_visit,web,102,2026-05-11T00:00:00Z
nidhal.hamdi258@prospects.tn,website_visit,web,444,2026-05-06T08:00:00Z
jihen.selmi259@prospects.tn,meeting,physical,2162,2026-05-29T00:00:00Z
jihen.selmi259@prospects.tn,meeting,physical,2718,2026-04-01T01:00:00Z
jihen.selmi259@prospects.tn,email_opened,email,33,2026-05-20T12:00:00Z
jihen.selmi259@prospects.tn,website_visit,web,321,2026-05-20T06:00:00Z
rania.ghali260@prospects.tn,meeting,physical,1080,2026-05-28T00:00:00Z
rania.ghali260@prospects.tn,meeting,physical,2602,2026-02-06T11:00:00Z
rania.ghali260@prospects.tn,meeting,physical,2999,2026-04-02T05:00:00Z
rania.ghali260@prospects.tn,meeting,physical,1341,2026-01-13T12:00:00Z
rania.ghali260@prospects.tn,form_submit,web,227,2026-03-31T00:00:00Z
rania.ghali260@prospects.tn,email_opened,email,102,2026-04-19T06:00:00Z
rania.ghali260@prospects.tn,email_opened,email,163,2026-05-07T07:00:00Z
rania.ghali260@prospects.tn,email_opened,email,180,2026-01-26T21:00:00Z
rania.ghali260@prospects.tn,email_opened,email,68,2026-03-22T20:00:00Z
rania.ghali260@prospects.tn,email_opened,email,179,2026-04-14T01:00:00Z
rania.ghali260@prospects.tn,email_opened,email,73,2026-01-27T06:00:00Z
rania.ghali260@prospects.tn,website_visit,web,493,2026-04-25T09:00:00Z
rania.ghali260@prospects.tn,website_visit,web,292,2026-05-17T03:00:00Z
rania.ghali260@prospects.tn,website_visit,web,217,2026-05-27T18:00:00Z
rania.ghali260@prospects.tn,website_visit,web,495,2026-02-22T08:00:00Z
rania.ghali260@prospects.tn,website_visit,web,234,2026-02-03T19:00:00Z
rania.ghali260@prospects.tn,website_visit,web,76,2026-04-03T20:00:00Z
rania.ghali260@prospects.tn,website_visit,web,133,2026-04-19T21:00:00Z
rania.ghali260@prospects.tn,website_visit,web,124,2026-02-13T10:00:00Z
lina.yahyaoui261@prospects.tn,meeting,physical,1408,2026-05-20T00:00:00Z
lina.yahyaoui261@prospects.tn,meeting,physical,2165,2026-02-13T20:00:00Z
lina.yahyaoui261@prospects.tn,meeting,physical,1868,2026-01-22T07:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,279,2026-05-16T23:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,184,2026-04-04T14:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,377,2026-04-22T10:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,100,2026-02-04T08:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,90,2026-02-27T20:00:00Z
lina.yahyaoui261@prospects.tn,form_submit,web,130,2026-04-28T01:00:00Z
lina.yahyaoui261@prospects.tn,email_opened,email,115,2026-03-25T13:00:00Z
lina.yahyaoui261@prospects.tn,email_opened,email,147,2026-04-10T09:00:00Z
lina.yahyaoui261@prospects.tn,email_opened,email,95,2026-04-24T00:00:00Z
lina.yahyaoui261@prospects.tn,email_opened,email,71,2026-02-16T23:00:00Z
lina.yahyaoui261@prospects.tn,website_visit,web,92,2026-03-01T10:00:00Z
lina.yahyaoui261@prospects.tn,website_visit,web,207,2026-02-18T06:00:00Z
ines.mejri263@prospects.tn,website_visit,web,142,2026-05-31T00:00:00Z
ines.mejri263@prospects.tn,website_visit,web,170,2026-05-31T18:00:00Z
maha.karoui264@prospects.tn,meeting,physical,2462,2026-05-20T00:00:00Z
maha.karoui264@prospects.tn,form_submit,web,278,2026-05-01T09:00:00Z
maha.karoui264@prospects.tn,form_submit,web,102,2026-04-26T17:00:00Z
maha.karoui264@prospects.tn,email_opened,email,96,2026-05-10T15:00:00Z
maha.karoui264@prospects.tn,email_opened,email,172,2026-04-06T10:00:00Z
maha.karoui264@prospects.tn,website_visit,web,290,2026-04-10T22:00:00Z
maha.karoui264@prospects.tn,website_visit,web,93,2026-05-02T06:00:00Z
maha.karoui264@prospects.tn,website_visit,web,298,2026-04-11T06:00:00Z
maha.karoui264@prospects.tn,website_visit,web,387,2026-04-02T00:00:00Z
maha.karoui264@prospects.tn,website_visit,web,104,2026-05-04T23:00:00Z
maha.karoui264@prospects.tn,website_visit,web,146,2026-05-18T11:00:00Z
maha.karoui264@prospects.tn,website_visit,web,209,2026-05-03T12:00:00Z
maha.karoui264@prospects.tn,website_visit,web,252,2026-04-28T12:00:00Z
maha.karoui264@prospects.tn,website_visit,web,171,2026-05-19T11:00:00Z
fares.chaouch265@prospects.tn,email_opened,email,145,2026-03-19T00:00:00Z
fares.chaouch265@prospects.tn,email_opened,email,182,2026-02-24T22:00:00Z
dorra.hamdi266@prospects.tn,meeting,physical,1941,2026-05-11T00:00:00Z
dorra.hamdi266@prospects.tn,email_opened,email,83,2026-03-23T03:00:00Z
dorra.hamdi266@prospects.tn,email_opened,email,174,2026-05-11T02:00:00Z
dorra.hamdi266@prospects.tn,website_visit,web,311,2026-05-03T22:00:00Z
dorra.hamdi266@prospects.tn,website_visit,web,354,2026-04-16T12:00:00Z
dorra.hamdi266@prospects.tn,website_visit,web,445,2026-05-07T18:00:00Z
dorra.hamdi266@prospects.tn,website_visit,web,97,2026-03-28T16:00:00Z
marwen.riahi267@prospects.tn,form_submit,web,353,2026-05-22T00:00:00Z
marwen.riahi267@prospects.tn,email_opened,email,108,2026-05-11T16:00:00Z
marwen.riahi267@prospects.tn,email_opened,email,56,2026-05-11T20:00:00Z
marwen.riahi267@prospects.tn,email_opened,email,88,2026-05-03T23:00:00Z
marwen.riahi267@prospects.tn,email_opened,email,73,2026-05-12T05:00:00Z
marwen.riahi267@prospects.tn,email_opened,email,121,2026-04-26T11:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,372,2026-04-26T22:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,172,2026-04-23T06:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,18,2026-05-16T05:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,101,2026-05-17T03:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,432,2026-05-13T18:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,266,2026-04-28T05:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,15,2026-04-27T01:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,64,2026-04-26T06:00:00Z
marwen.riahi267@prospects.tn,website_visit,web,50,2026-05-01T13:00:00Z
maha.brahmi268@prospects.tn,meeting,physical,929,2026-05-29T00:00:00Z
maha.brahmi268@prospects.tn,meeting,physical,3285,2026-05-01T08:00:00Z
maha.brahmi268@prospects.tn,meeting,physical,1071,2026-04-27T15:00:00Z
maha.brahmi268@prospects.tn,form_submit,web,109,2026-04-08T19:00:00Z
maha.brahmi268@prospects.tn,email_opened,email,74,2026-04-19T10:00:00Z
maha.brahmi268@prospects.tn,email_opened,email,153,2026-04-12T21:00:00Z
maha.brahmi268@prospects.tn,website_visit,web,420,2026-04-08T10:00:00Z
maha.brahmi268@prospects.tn,website_visit,web,18,2026-03-26T11:00:00Z
maha.brahmi268@prospects.tn,website_visit,web,207,2026-05-20T12:00:00Z
maha.brahmi268@prospects.tn,website_visit,web,323,2026-04-13T19:00:00Z
dorra.dridi269@prospects.tn,meeting,physical,2751,2026-05-09T00:00:00Z
dorra.dridi269@prospects.tn,form_submit,web,376,2026-04-16T00:00:00Z
dorra.dridi269@prospects.tn,email_opened,email,195,2026-04-24T00:00:00Z
dorra.dridi269@prospects.tn,email_opened,email,188,2026-04-27T01:00:00Z
dorra.dridi269@prospects.tn,email_opened,email,141,2026-04-24T21:00:00Z
dorra.dridi269@prospects.tn,email_opened,email,151,2026-05-02T07:00:00Z
dorra.dridi269@prospects.tn,website_visit,web,226,2026-05-05T12:00:00Z
dorra.dridi269@prospects.tn,website_visit,web,353,2026-04-09T11:00:00Z
khalil.baccouche270@prospects.tn,email_opened,email,192,2026-06-02T00:00:00Z
khalil.baccouche270@prospects.tn,email_opened,email,160,2026-06-02T03:00:00Z
khalil.baccouche270@prospects.tn,email_opened,email,139,2026-06-02T21:00:00Z
khalil.baccouche270@prospects.tn,website_visit,web,101,2026-06-01T07:00:00Z
khalil.baccouche270@prospects.tn,website_visit,web,473,2026-06-01T05:00:00Z
firas.brahmi271@prospects.tn,form_submit,web,333,2026-05-24T00:00:00Z
firas.brahmi271@prospects.tn,email_opened,email,182,2026-05-23T07:00:00Z
firas.brahmi271@prospects.tn,website_visit,web,386,2026-05-24T19:00:00Z
firas.brahmi271@prospects.tn,website_visit,web,266,2026-05-22T20:00:00Z
firas.brahmi271@prospects.tn,website_visit,web,61,2026-05-23T12:00:00Z
firas.brahmi271@prospects.tn,website_visit,web,422,2026-05-24T23:00:00Z
firas.brahmi271@prospects.tn,website_visit,web,369,2026-05-24T23:00:00Z
fares.gabsi272@prospects.tn,meeting,physical,2183,2026-05-22T00:00:00Z
fares.gabsi272@prospects.tn,meeting,physical,2457,2026-04-04T18:00:00Z
fares.gabsi272@prospects.tn,meeting,physical,3263,2026-02-14T03:00:00Z
fares.gabsi272@prospects.tn,form_submit,web,60,2026-03-08T00:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,99,2026-03-26T14:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,35,2026-02-26T04:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,171,2026-05-01T09:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,157,2026-05-04T07:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,68,2026-03-21T21:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,119,2026-03-16T04:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,128,2026-04-03T09:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,101,2026-02-04T23:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,113,2026-04-12T22:00:00Z
fares.gabsi272@prospects.tn,email_opened,email,193,2026-01-21T19:00:00Z
fares.gabsi272@prospects.tn,website_visit,web,493,2026-02-26T09:00:00Z
fares.gabsi272@prospects.tn,website_visit,web,422,2026-03-22T22:00:00Z
fares.gabsi272@prospects.tn,website_visit,web,79,2026-02-01T08:00:00Z
fares.gabsi272@prospects.tn,website_visit,web,281,2026-05-05T22:00:00Z
fares.gabsi272@prospects.tn,website_visit,web,354,2026-03-31T15:00:00Z
nour.chaouch273@prospects.tn,form_submit,web,309,2026-05-27T00:00:00Z
hela.tlili274@prospects.tn,meeting,physical,1699,2026-05-07T00:00:00Z
hela.tlili274@prospects.tn,meeting,physical,3144,2026-03-31T14:00:00Z
hela.tlili274@prospects.tn,form_submit,web,261,2026-03-13T18:00:00Z
hela.tlili274@prospects.tn,form_submit,web,109,2026-03-10T14:00:00Z
hela.tlili274@prospects.tn,email_opened,email,53,2026-04-23T09:00:00Z
hela.tlili274@prospects.tn,email_opened,email,102,2026-03-11T06:00:00Z
hela.tlili274@prospects.tn,email_opened,email,168,2026-03-20T23:00:00Z
hela.tlili274@prospects.tn,email_opened,email,33,2026-03-18T23:00:00Z
hela.tlili274@prospects.tn,website_visit,web,450,2026-02-22T11:00:00Z
hela.tlili274@prospects.tn,website_visit,web,493,2026-05-05T03:00:00Z
hela.tlili274@prospects.tn,website_visit,web,378,2026-03-11T12:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,1386,2026-06-03T00:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,1886,2026-01-30T14:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,2524,2026-04-15T08:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,2901,2026-05-01T11:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,2139,2026-01-10T03:00:00Z
khalil.haddad275@prospects.tn,meeting,physical,3341,2026-02-06T02:00:00Z
khalil.haddad275@prospects.tn,email_opened,email,64,2026-02-08T15:00:00Z
khalil.haddad275@prospects.tn,email_opened,email,187,2026-05-18T07:00:00Z
khalil.haddad275@prospects.tn,email_opened,email,116,2026-01-13T18:00:00Z
khalil.haddad275@prospects.tn,website_visit,web,412,2026-06-03T18:00:00Z
khalil.haddad275@prospects.tn,website_visit,web,369,2026-05-10T08:00:00Z
khalil.haddad275@prospects.tn,website_visit,web,422,2026-02-01T18:00:00Z
lina.hamdi276@prospects.tn,email_opened,email,162,2026-05-25T00:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,433,2026-05-24T18:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,289,2026-05-24T22:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,416,2026-05-25T03:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,430,2026-05-21T21:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,286,2026-05-20T05:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,265,2026-05-24T22:00:00Z
lina.hamdi276@prospects.tn,website_visit,web,47,2026-05-21T00:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,102,2026-06-03T00:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,231,2026-05-29T01:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,498,2026-06-02T09:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,351,2026-06-02T14:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,15,2026-05-27T18:00:00Z
hamza.selmi277@prospects.tn,website_visit,web,142,2026-06-01T22:00:00Z
zied.elloumi278@prospects.tn,form_submit,web,170,2026-05-24T00:00:00Z
zied.elloumi278@prospects.tn,email_opened,email,171,2026-04-28T02:00:00Z
zied.elloumi278@prospects.tn,email_opened,email,111,2026-03-16T08:00:00Z
zied.elloumi278@prospects.tn,website_visit,web,157,2026-04-17T20:00:00Z
zied.elloumi278@prospects.tn,website_visit,web,80,2026-02-20T12:00:00Z
zied.elloumi278@prospects.tn,website_visit,web,388,2026-05-06T02:00:00Z
zied.elloumi278@prospects.tn,website_visit,web,333,2026-03-16T21:00:00Z
khalil.guesmi279@prospects.tn,meeting,physical,1528,2026-05-28T00:00:00Z
khalil.guesmi279@prospects.tn,meeting,physical,2195,2026-03-20T11:00:00Z
khalil.guesmi279@prospects.tn,meeting,physical,2676,2026-04-20T08:00:00Z
khalil.guesmi279@prospects.tn,form_submit,web,254,2026-03-27T07:00:00Z
khalil.guesmi279@prospects.tn,form_submit,web,73,2026-04-13T00:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,174,2026-03-21T12:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,83,2026-04-06T12:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,39,2026-03-22T03:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,89,2026-03-31T16:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,51,2026-04-17T18:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,156,2026-05-10T03:00:00Z
khalil.guesmi279@prospects.tn,email_opened,email,48,2026-05-15T11:00:00Z
khalil.guesmi279@prospects.tn,website_visit,web,365,2026-05-21T09:00:00Z
khalil.guesmi279@prospects.tn,website_visit,web,295,2026-05-18T08:00:00Z
khalil.guesmi279@prospects.tn,website_visit,web,223,2026-05-25T03:00:00Z
khalil.guesmi279@prospects.tn,website_visit,web,48,2026-03-15T05:00:00Z
khalil.guesmi279@prospects.tn,website_visit,web,183,2026-04-18T12:00:00Z
lina.dridi280@prospects.tn,email_opened,email,83,2025-12-24T00:00:00Z
lina.dridi280@prospects.tn,email_opened,email,193,2025-12-10T05:00:00Z
lina.dridi280@prospects.tn,email_opened,email,175,2025-12-09T11:00:00Z
lina.dridi280@prospects.tn,website_visit,web,229,2025-12-10T16:00:00Z
lina.dridi280@prospects.tn,website_visit,web,376,2025-11-29T08:00:00Z
khalil.elloumi281@prospects.tn,email_opened,email,41,2026-01-29T00:00:00Z
khalil.elloumi281@prospects.tn,website_visit,web,395,2026-01-29T17:00:00Z
skander.jaziri282@prospects.tn,form_submit,web,277,2026-05-25T00:00:00Z
skander.jaziri282@prospects.tn,email_opened,email,199,2026-05-24T07:00:00Z
skander.jaziri282@prospects.tn,website_visit,web,288,2026-05-22T19:00:00Z
maha.haddad283@prospects.tn,meeting,physical,2284,2026-05-06T00:00:00Z
maha.haddad283@prospects.tn,form_submit,web,187,2026-04-10T06:00:00Z
maha.haddad283@prospects.tn,email_opened,email,158,2026-03-30T20:00:00Z
maha.haddad283@prospects.tn,email_opened,email,50,2026-04-25T01:00:00Z
maha.haddad283@prospects.tn,email_opened,email,94,2026-04-19T19:00:00Z
maha.haddad283@prospects.tn,website_visit,web,168,2026-04-22T01:00:00Z
maha.haddad283@prospects.tn,website_visit,web,262,2026-04-05T00:00:00Z
maha.haddad283@prospects.tn,website_visit,web,165,2026-04-18T10:00:00Z
maha.haddad283@prospects.tn,website_visit,web,150,2026-03-29T11:00:00Z
maha.haddad283@prospects.tn,website_visit,web,124,2026-03-04T00:00:00Z
maha.haddad283@prospects.tn,website_visit,web,16,2026-04-04T23:00:00Z
maha.haddad283@prospects.tn,website_visit,web,392,2026-03-14T12:00:00Z
maha.haddad283@prospects.tn,website_visit,web,338,2026-04-05T00:00:00Z
maha.haddad283@prospects.tn,website_visit,web,306,2026-03-03T13:00:00Z
skander.karoui284@prospects.tn,meeting,physical,1646,2026-05-19T00:00:00Z
skander.karoui284@prospects.tn,meeting,physical,3097,2026-05-18T06:00:00Z
skander.karoui284@prospects.tn,meeting,physical,2003,2026-04-29T06:00:00Z
skander.karoui284@prospects.tn,meeting,physical,1345,2026-05-05T01:00:00Z
skander.karoui284@prospects.tn,meeting,physical,2696,2026-04-30T12:00:00Z
skander.karoui284@prospects.tn,email_opened,email,188,2026-05-09T23:00:00Z
skander.karoui284@prospects.tn,email_opened,email,132,2026-05-06T01:00:00Z
skander.karoui284@prospects.tn,website_visit,web,97,2026-05-01T21:00:00Z
skander.karoui284@prospects.tn,website_visit,web,86,2026-05-02T15:00:00Z
skander.karoui284@prospects.tn,website_visit,web,196,2026-05-17T08:00:00Z
skander.karoui284@prospects.tn,website_visit,web,397,2026-04-29T13:00:00Z
skander.karoui284@prospects.tn,website_visit,web,237,2026-05-11T17:00:00Z
skander.karoui284@prospects.tn,website_visit,web,17,2026-05-11T21:00:00Z
skander.karoui284@prospects.tn,website_visit,web,198,2026-05-18T04:00:00Z
skander.karoui284@prospects.tn,website_visit,web,467,2026-05-06T12:00:00Z
skander.karoui284@prospects.tn,website_visit,web,460,2026-05-12T23:00:00Z
fares.ferchichi285@prospects.tn,form_submit,web,305,2026-06-03T00:00:00Z
fares.ferchichi285@prospects.tn,email_opened,email,94,2026-06-02T07:00:00Z
fares.ferchichi285@prospects.tn,email_opened,email,92,2026-06-03T04:00:00Z
fares.ferchichi285@prospects.tn,email_opened,email,144,2026-06-03T16:00:00Z
fares.ferchichi285@prospects.tn,website_visit,web,57,2026-06-01T07:00:00Z
takwa.chaabane286@prospects.tn,meeting,physical,3321,2026-05-27T00:00:00Z
takwa.chaabane286@prospects.tn,form_submit,web,382,2026-02-22T13:00:00Z
takwa.chaabane286@prospects.tn,form_submit,web,384,2026-01-20T19:00:00Z
takwa.chaabane286@prospects.tn,form_submit,web,136,2026-03-08T02:00:00Z
takwa.chaabane286@prospects.tn,form_submit,web,177,2026-01-29T12:00:00Z
